#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SAL_PD2947AA_AS.result.fasta.gz	SAL_PD2947AA_AS_NODE_12_length_90704_cov_78.973569	65379	65520	+	IncI1-I(Alpha)_1	1-142/142	===============	0/0	100.00	97.89	plasmidfinder	AP005147	IncI1-I(Alpha)_1__AP005147	
SAL_PD2954AA_AS.result.fasta.gz	SAL_PD2954AA_AS_NODE_13_length_84225_cov_80.466943	5900	6340	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	84.35	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD2954AA_AS.result.fasta.gz	SAL_PD2954AA_AS_NODE_13_length_84225_cov_80.466943	6363	6622	-	IncFII(S)_1	1-262/262	========/======	2/2	99.24	97.33	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD2956AA_AS.result.fasta.gz	SAL_PD2956AA_AS_NODE_14_length_94325_cov_90.386622	1176	1616	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD2956AA_AS.result.fasta.gz	SAL_PD2956AA_AS_NODE_14_length_94325_cov_90.386622	1639	1900	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD2956AA_AS.result.fasta.gz	SAL_PD2956AA_AS_NODE_14_length_94325_cov_90.386622	79775	80417	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD2969AA_AS.result.fasta.gz	SAL_PD2969AA_AS_NODE_50_length_2690_cov_190.545845	90	220	-	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.13	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD2976AA_AS.result.fasta.gz	SAL_PD2976AA_AS_NODE_12_length_4786_cov_215.161408	1	108	-	Col(pHAD28)_1	1-108/131	=============..	0/0	82.44	93.52	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD2976AA_AS.result.fasta.gz	SAL_PD2976AA_AS_NODE_12_length_4786_cov_215.161408	687	969	-	Col440II_1	2-281/282	========/======	1/3	99.29	81.98	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_PD2976AA_AS.result.fasta.gz	SAL_PD2976AA_AS_NODE_12_length_4786_cov_215.161408	4637	4767	-	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.13	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD2976AA_AS.result.fasta.gz	SAL_PD2976AA_AS_NODE_14_length_2964_cov_283.419457	20	135	+	Col(pHAD28)_1	1-116/131	==============.	0/0	88.55	93.97	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD2976AA_AS.result.fasta.gz	SAL_PD2976AA_AS_NODE_14_length_2964_cov_283.419457	2857	2964	+	Col(pHAD28)_1	1-108/131	=============..	0/0	82.44	93.52	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD2976AA_AS.result.fasta.gz	SAL_PD2976AA_AS_NODE_15_length_2826_cov_394.671730	1140	1270	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	100.00	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD2979AA_AS.result.fasta.gz	SAL_PD2979AA_AS_NODE_29_length_24583_cov_61.305079	9238	9797	+	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD2984AA_AS.result.fasta.gz	SAL_PD2984AA_AS_NODE_31_length_24561_cov_51.807440	9237	9796	+	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD2986AA_AS.result.fasta.gz	SAL_PD2986AA_AS_NODE_16_length_6189_cov_188.067469	1088	1216	-	Col(pHAD28)_1	1-129/131	===============	0/0	98.47	91.47	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3852AA_AS.result.fasta.gz	SAL_PD3852AA_AS_NODE_15_length_91876_cov_105.143865	1319	1759	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD3852AA_AS.result.fasta.gz	SAL_PD3852AA_AS_NODE_15_length_91876_cov_105.143865	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD3852AA_AS.result.fasta.gz	SAL_PD3852AA_AS_NODE_15_length_91876_cov_105.143865	80025	80667	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.69	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3852AA_AS.result.fasta.gz	SAL_PD3852AA_AS_NODE_23_length_37987_cov_68.923217	33799	34510	-	IncX4_2	1-712/712	===============	0/0	100.00	84.69	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_100_length_4024_cov_240.864768	405	558	-	Col156_1	1-154/154	===============	0/0	100.00	96.10	plasmidfinder	NC_009781	Col156_1__NC_009781	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_104_length_3736_cov_421.006373	3251	3381	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_29_length_48865_cov_128.880750	33647	34180	-	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_29_length_48865_cov_128.880750	34174	34427	-	IncFII(Cf)_1	6-258/258	========/======	1/1	98.06	88.58	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_44_length_29666_cov_75.719083	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_50_length_26974_cov_74.150222	1464	1904	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_50_length_26974_cov_74.150222	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_89_length_5919_cov_200.085290	4	134	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	89.31	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_PD3854AA_AS.result.fasta.gz	SAL_PD3854AA_AS_NODE_89_length_5919_cov_200.085290	5796	5919	-	ColRNAI_1	8-130/130	========/======	1/1	94.62	90.32	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_PD3855AA_AS.result.fasta.gz	SAL_PD3855AA_AS_NODE_20_length_78967_cov_122.280835	55870	56126	+	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_PD3855AA_AS.result.fasta.gz	SAL_PD3855AA_AS_NODE_20_length_78967_cov_122.280835	56378	56822	+	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.61	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_PD3855AA_AS.result.fasta.gz	SAL_PD3855AA_AS_NODE_20_length_78967_cov_122.280835	65823	66465	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3855AA_AS.result.fasta.gz	SAL_PD3855AA_AS_NODE_48_length_5788_cov_201.576400	597	727	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_PD3855AA_AS.result.fasta.gz	SAL_PD3855AA_AS_NODE_50_length_5705_cov_345.078702	5261	5391	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_PD3856AA_AS.result.fasta.gz	SAL_PD3856AA_AS_NODE_30_length_24554_cov_38.589225	14759	15318	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3859AA_AS.result.fasta.gz	SAL_PD3859AA_AS_NODE_25_length_40887_cov_48.546197	14765	15324	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3862AA_AS.result.fasta.gz	SAL_PD3862AA_AS_NODE_19_length_36335_cov_80.338654	1509	1882	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_PD3862AA_AS.result.fasta.gz	SAL_PD3862AA_AS_NODE_19_length_36335_cov_80.338654	2529	2871	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_PD3868AA_AS.result.fasta.gz	SAL_PD3868AA_AS_NODE_19_length_48865_cov_142.839078	33647	34180	-	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_PD3868AA_AS.result.fasta.gz	SAL_PD3868AA_AS_NODE_19_length_48865_cov_142.839078	34174	34427	-	IncFII(Cf)_1	6-258/258	========/======	1/1	98.06	88.58	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_PD3869AA_AS.result.fasta.gz	SAL_PD3869AA_AS_NODE_20_length_41601_cov_148.164995	30737	30880	+	IncI1-I(Alpha)_1	4-139/142	========/======	5/12	94.37	81.51	plasmidfinder	AP005147	IncI1-I(Alpha)_1__AP005147	
SAL_PD3876AA_AS.result.fasta.gz	SAL_PD3876AA_AS_NODE_15_length_25584_cov_81.050713	15227	15869	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3876AA_AS.result.fasta.gz	SAL_PD3876AA_AS_NODE_17_length_15345_cov_73.626429	13158	13419	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD3876AA_AS.result.fasta.gz	SAL_PD3876AA_AS_NODE_17_length_15345_cov_73.626429	13442	13882	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD3876AA_AS.result.fasta.gz	SAL_PD3876AA_AS_NODE_18_length_13109_cov_46.700354	3093	3466	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_PD3876AA_AS.result.fasta.gz	SAL_PD3876AA_AS_NODE_18_length_13109_cov_46.700354	4113	4455	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_PD3883AA_AS.result.fasta.gz	SAL_PD3883AA_AS_NODE_17_length_59043_cov_126.848462	16404	17066	+	IncL_1	1-661/661	========/======	3/4	99.85	97.14	plasmidfinder	JN626286	IncL_1__JN626286	
SAL_PD3883AA_AS.result.fasta.gz	SAL_PD3883AA_AS_NODE_25_length_24507_cov_49.705660	9237	9796	+	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3883AA_AS.result.fasta.gz	SAL_PD3883AA_AS_NODE_33_length_4784_cov_188.484647	1033	1315	+	Col440II_1	2-281/282	========/======	1/3	99.29	82.33	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_PD3883AA_AS.result.fasta.gz	SAL_PD3883AA_AS_NODE_33_length_4784_cov_188.484647	1894	2024	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.13	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3886AA_AS.result.fasta.gz	SAL_PD3886AA_AS_NODE_28_length_18247_cov_48.623289	8452	9011	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3890AA_AS.result.fasta.gz	SAL_PD3890AA_AS_NODE_26_length_4394_cov_150.814155	2907	3022	-	Col(pHAD28)_1	1-116/131	==============.	0/0	88.55	93.97	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3896AA_AS.result.fasta.gz	SAL_PD3896AA_AS_NODE_26_length_24582_cov_49.580699	14787	15346	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3897AA_AS.result.fasta.gz	SAL_PD3897AA_AS_NODE_20_length_82453_cov_119.088490	55599	55855	+	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_PD3897AA_AS.result.fasta.gz	SAL_PD3897AA_AS_NODE_20_length_82453_cov_119.088490	56107	56551	+	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.61	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_PD3897AA_AS.result.fasta.gz	SAL_PD3897AA_AS_NODE_20_length_82453_cov_119.088490	65552	66194	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3897AA_AS.result.fasta.gz	SAL_PD3897AA_AS_NODE_32_length_23393_cov_135.333620	2264	2856	-	IncFII(pCRY)_1	1-593/593	===============	0/0	100.00	94.10	plasmidfinder	NC_005814	IncFII(pCRY)_1__NC_005814	
SAL_PD3897AA_AS.result.fasta.gz	SAL_PD3897AA_AS_NODE_53_length_4976_cov_186.762838	3820	4102	+	Col440II_1	2-281/282	========/======	1/3	99.29	82.33	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_PD3897AA_AS.result.fasta.gz	SAL_PD3897AA_AS_NODE_53_length_4976_cov_186.762838	4686	4814	+	Col(pHAD28)_1	1-129/131	===============	0/0	98.47	86.05	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3898AA_AS.result.fasta.gz	SAL_PD3898AA_AS_NODE_11_length_101282_cov_49.039988	35099	36101	-	IncFIB(H89-PhagePlasmid)_1	1-1000/1000	========/======	1/3	100.00	81.66	plasmidfinder	HG530657	IncFIB(H89-PhagePlasmid)_1__HG530657	
SAL_PD3901AA_AS.result.fasta.gz	SAL_PD3901AA_AS_NODE_36_length_31165_cov_82.834171	28484	29165	-	IncFIB(AP001918)_1	1-682/682	===============	0/0	100.00	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
SAL_PD3902AA_AS.result.fasta.gz	SAL_PD3902AA_AS_NODE_17_length_95777_cov_48.008667	40301	41065	+	IncY_1	1-765/765	===============	0/0	100.00	99.74	plasmidfinder	K02380	IncY_1__K02380	
SAL_PD3903AA_AS.result.fasta.gz	SAL_PD3903AA_AS_NODE_19_length_4615_cov_361.408200	2698	2828	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.89	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3904AA_AS.result.fasta.gz	SAL_PD3904AA_AS_NODE_20_length_36726_cov_124.862264	21727	22114	-	IncFIA_1	1-388/388	===============	0/0	100.00	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
SAL_PD3904AA_AS.result.fasta.gz	SAL_PD3904AA_AS_NODE_30_length_5689_cov_112.527328	1962	2643	+	IncFIB(AP001918)_1	1-682/682	===============	0/0	100.00	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
SAL_PD3904AA_AS.result.fasta.gz	SAL_PD3904AA_AS_NODE_31_length_5590_cov_186.342669	67	220	-	Col156_1	1-154/154	===============	0/0	100.00	94.81	plasmidfinder	NC_009781	Col156_1__NC_009781	
SAL_PD3906AA_AS.result.fasta.gz	SAL_PD3906AA_AS_NODE_24_length_41601_cov_133.021194	30737	30880	+	IncI1-I(Alpha)_1	4-139/142	========/======	5/12	94.37	81.51	plasmidfinder	AP005147	IncI1-I(Alpha)_1__AP005147	
SAL_PD3919AA_AS.result.fasta.gz	SAL_PD3919AA_AS_NODE_15_length_91777_cov_74.347689	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3919AA_AS.result.fasta.gz	SAL_PD3919AA_AS_NODE_15_length_91777_cov_74.347689	89735	89996	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD3919AA_AS.result.fasta.gz	SAL_PD3919AA_AS_NODE_15_length_91777_cov_74.347689	90019	90459	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD3919AA_AS.result.fasta.gz	SAL_PD3919AA_AS_NODE_24_length_6316_cov_162.848441	774	904	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	92.37	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3927AA_AS.result.fasta.gz	SAL_PD3927AA_AS_NODE_5_length_393271_cov_70.828994	310106	310546	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD3927AA_AS.result.fasta.gz	SAL_PD3927AA_AS_NODE_5_length_393271_cov_70.828994	310569	310830	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD3927AA_AS.result.fasta.gz	SAL_PD3927AA_AS_NODE_5_length_393271_cov_70.828994	382914	383556	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3941AA_AS.result.fasta.gz	SAL_PD3941AA_AS_NODE_30_length_18247_cov_48.923510	9237	9796	+	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3947AA_AS.result.fasta.gz	SAL_PD3947AA_AS_NODE_29_length_24561_cov_55.222027	14766	15325	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3957AA_AS.result.fasta.gz	SAL_PD3957AA_AS_NODE_28_length_24554_cov_51.152250	9237	9796	+	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3961AA_AS.result.fasta.gz	SAL_PD3961AA_AS_NODE_23_length_76593_cov_114.718450	16654	17296	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3961AA_AS.result.fasta.gz	SAL_PD3961AA_AS_NODE_23_length_76593_cov_114.718450	25738	26182	-	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.61	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_PD3961AA_AS.result.fasta.gz	SAL_PD3961AA_AS_NODE_23_length_76593_cov_114.718450	26434	26690	-	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_PD3961AA_AS.result.fasta.gz	SAL_PD3961AA_AS_NODE_58_length_4565_cov_195.314556	751	868	-	Col(pHAD28)_1	14-131/131	.==============	0/0	90.08	86.44	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3966AA_AS.result.fasta.gz	SAL_PD3966AA_AS_NODE_34_length_4223_cov_292.788818	859	1141	+	Col440II_1	2-281/282	========/======	1/3	99.29	82.69	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_PD3966AA_AS.result.fasta.gz	SAL_PD3966AA_AS_NODE_34_length_4223_cov_292.788818	1721	1851	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	94.66	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3969AA_AS.result.fasta.gz	SAL_PD3969AA_AS_NODE_26_length_2510_cov_344.182543	1153	1283	-	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.13	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3971AA_AS.result.fasta.gz	SAL_PD3971AA_AS_NODE_29_length_24554_cov_66.842265	9237	9796	+	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3972AA_AS.result.fasta.gz	SAL_PD3972AA_AS_NODE_26_length_18247_cov_36.006015	8452	9011	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD3998AA_AS.result.fasta.gz	SAL_PD3998AA_AS_NODE_15_length_113856_cov_69.306879	26257	26899	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD3998AA_AS.result.fasta.gz	SAL_PD3998AA_AS_NODE_15_length_113856_cov_69.306879	35900	36344	-	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.38	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_PD3998AA_AS.result.fasta.gz	SAL_PD3998AA_AS_NODE_15_length_113856_cov_69.306879	36596	36852	-	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_PD3998AA_AS.result.fasta.gz	SAL_PD3998AA_AS_NODE_52_length_5794_cov_281.535557	5350	5480	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_PD3998AA_AS.result.fasta.gz	SAL_PD3998AA_AS_NODE_60_length_4388_cov_175.162873	2938	3068	-	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	91.60	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD3998AA_AS.result.fasta.gz	SAL_PD3998AA_AS_NODE_60_length_4388_cov_175.162873	3652	3934	-	Col440II_1	2-281/282	========/======	1/3	99.29	83.75	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_PD4002AA_AS.result.fasta.gz	SAL_PD4002AA_AS_NODE_48_length_10340_cov_107.837952	2035	2677	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD4002AA_AS.result.fasta.gz	SAL_PD4002AA_AS_NODE_52_length_4976_cov_270.283151	3818	4100	+	Col440II_1	2-281/282	========/======	1/3	99.29	83.39	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_PD4002AA_AS.result.fasta.gz	SAL_PD4002AA_AS_NODE_52_length_4976_cov_270.283151	4684	4812	+	Col(pHAD28)_1	1-129/131	===============	0/0	98.47	86.05	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_PD4005AA_AS.result.fasta.gz	SAL_PD4005AA_AS_NODE_16_length_91753_cov_112.454963	1319	1759	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD4005AA_AS.result.fasta.gz	SAL_PD4005AA_AS_NODE_16_length_91753_cov_112.454963	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD4005AA_AS.result.fasta.gz	SAL_PD4005AA_AS_NODE_16_length_91753_cov_112.454963	79903	80545	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD4008AA_AS.result.fasta.gz	SAL_PD4008AA_AS_NODE_19_length_83625_cov_107.688723	17144	17786	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD4008AA_AS.result.fasta.gz	SAL_PD4008AA_AS_NODE_19_length_83625_cov_107.688723	26787	27231	-	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.61	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_PD4008AA_AS.result.fasta.gz	SAL_PD4008AA_AS_NODE_19_length_83625_cov_107.688723	27483	27739	-	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_PD4008AA_AS.result.fasta.gz	SAL_PD4008AA_AS_NODE_53_length_4413_cov_272.564629	300	430	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	89.31	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_PD4016AA_AS.result.fasta.gz	SAL_PD4016AA_AS_NODE_15_length_55032_cov_90.154194	6729	7603	+	IncFIB(pHCM2)_1	1-875/875	===============	0/0	100.00	91.77	plasmidfinder	AL513384	IncFIB(pHCM2)_1__AL513384	
SAL_PD4016AA_AS.result.fasta.gz	SAL_PD4016AA_AS_NODE_28_length_8159_cov_85.342878	1025	1789	+	IncY_1	1-765/765	===============	0/0	100.00	99.08	plasmidfinder	K02380	IncY_1__K02380	
SAL_PD4052AA_AS.result.fasta.gz	SAL_PD4052AA_AS_NODE_28_length_25247_cov_66.064570	15452	16011	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_PD4053AA_AS.result.fasta.gz	SAL_PD4053AA_AS_NODE_11_length_84634_cov_80.702593	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_PD4053AA_AS.result.fasta.gz	SAL_PD4053AA_AS_NODE_11_length_84634_cov_80.702593	82447	82708	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_PD4053AA_AS.result.fasta.gz	SAL_PD4053AA_AS_NODE_11_length_84634_cov_80.702593	82731	83171	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_PD4058AA_AS.result.fasta.gz	SAL_PD4058AA_AS_NODE_20_length_81970_cov_114.616180	16037	16679	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
